author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,tags,predicted_langs
Lill4u,Outages,Had the service 2 weeks and experienced 2 outages over 24 hrs,Outages,Had the service 2 weeks and experienced 2 outages over 24 hrs,2.00,US,11.12,2023-07-01T00:13:35,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LVe3iHmp4tnNDuUz97v6lrg,app_performance,en
BestPalForever,Spectrum Review,"The the of programs and movies to watch is impressive. When I need service, it is handled in timely fashion and done well!",Spectrum Review,"The the of programs and movies to watch is impressive. When I need service, it is handled in timely fashion and done well!",5.00,US,11.12,2023-06-30T19:54:36,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L1KrBClM8HFNMWTGYa0E5hQ,gameplay,en
BlackSheepskater,Pay bills,Simple to use.,Pay bills,Simple to use.,5.00,US,11.12,2023-06-30T14:54:31,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LNce4eJ7tRDxvPfwN0B8eXw,,"en;an;tl"
Josanni B,Terrible Service. Choose a different provider if you have the option,"I’ve had spectrum for about two years now, as that is the only provider available at my apartment complex. I STILL have not had a full day of my internet working. When it does “work” it’s either slow as molasses, or will just disconnect from everything and reconnect ALL ON ITS OWN in about 5 minutes, which I’d argue is worse than it just not working at all. When I go to my mothers house on the other side of town, the Internet won’t reach any room that is not the living room (where the router and modem are). They have had dozens of techs come out and even upgraded their package for stronger internet that works even WORSE than the cheaper option. If I could give negative stars I really would. Don’t bother calling spectrum unless you want the run around or be told “move somewhere else so you can get better reception”. All the tech did was look at things we already looked at and told us things WE TOLD THEM. Really, really bad service.",Terrible Service. Choose a different provider if you have the option,"I’ve had spectrum for about two years now, as that is the only provider available at my apartment complex. I STILL have not had a full day of my internet working. When it does “work” it’s either slow as molasses, or will just disconnect from everything and reconnect ALL ON ITS OWN in about 5 minutes, which I’d argue is worse than it just not working at all. When I go to my mothers house on the other side of town, the Internet won’t reach any room that is not the living room (where the router and modem are). They have had dozens of techs come out and even upgraded their package for stronger internet that works even WORSE than the cheaper option. If I could give negative stars I really would. Don’t bother calling spectrum unless you want the run around or be told “move somewhere else so you can get better reception”. All the tech did was look at things we already looked at and told us things WE TOLD THEM. Really, really bad service.",1.00,US,11.12,2023-06-30T14:36:50,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L6wSIEIsPnlGxhQf5WNbZIw,"gameplay;app_performance",en
masterofvideogames,Update Broke The App,"After spending about an hour troubleshooting the app, I can’t even get it to open properly. Stuck on an infinite login loop. I only have this app to make paying bills easier but honestly this is anything but.",Update Broke The App,"After spending about an hour troubleshooting the app, I can’t even get it to open properly. Stuck on an infinite login loop. I only have this app to make paying bills easier but honestly this is anything but.",1.00,US,11.12,2023-06-30T13:56:10,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LRGxkAjwI4LQcHRt-ZsaZ_A,"pricing;app_performance",en
el marvinchelo,very good,very good,very good,very good,5.00,US,11.12,2023-06-30T11:33:34,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L_EyQ13ZFrKraVk_B3YvJdA,,"en;af;nl"
EzioAuditore69,Just loads,Would give it a 5 star rating if it worked . Now it takes about 5 hours of trying to get it to open and all it says is try again over and over and over and over . Used to work without any problems but the last few months .it doesn’t work good . Fix whatever is keeping it just loading over and over then it will get a 5 star rating .,Just loads,Would give it a 5 star rating if it worked . Now it takes about 5 hours of trying to get it to open and all it says is try again over and over and over and over . Used to work without any problems but the last few months .it doesn’t work good . Fix whatever is keeping it just loading over and over then it will get a 5 star rating .,4.00,US,11.12,2023-06-30T10:14:39,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LlDGpwyFxg-HbYzn67r0J8w,app_performance,en
ninja read,Thank you for awesome service,I love it im not gonna switch for nothing,Thank you for awesome service,I love it im not gonna switch for nothing,5.00,US,11.12,2023-06-30T06:59:20,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LCR1_Aq2MzSbALfMAvzaObQ,,en
San Diego 1,Unable to configure WiFi,Does not give me access to configure WiFi on SACV25 despite instructions on back of device. Better if using my own WiFi router.,Unable to configure WiFi,Does not give me access to configure WiFi on SACV25 despite instructions on back of device. Better if using my own WiFi router.,1.00,US,11.12,2023-06-30T04:50:05,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LXoxPcVX2Zq5Y6oND7CIYRA,app_performance,"en;fr"
blind trust report,App failure to function,"This review is by 
(Stock, Opinions, and Reviews)
HMDLOL Blog by Clint D Hocker
App failure to function: App will not allow me to login even though I know my password. The outage reset my username and password, which should’ve been saved under my account profile. The Spotty server goes down more frequently, questioning spectrum reliability. 
One good, it allows you to nickname devices and place them in groups. Blocking anyone unknown…",App failure to function,"This review is by 
(Stock, Opinions, and Reviews)
HMDLOL Blog by Clint D Hocker
App failure to function: App will not allow me to login even though I know my password. The outage reset my username and password, which should’ve been saved under my account profile. The Spotty server goes down more frequently, questioning spectrum reliability. 
One good, it allows you to nickname devices and place them in groups. Blocking anyone unknown…",2.00,US,11.12,2023-06-30T04:23:09,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LC3BHXmNrwI4lndHDtRytdA,gameplay,en
jesusramens,Servicio spectrum,Siempre contento con el servicio,Servicio spectrum,Siempre contento con el servicio,5.00,US,11.12,2023-06-29T21:18:16,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LU6o4OZMeAGgWDb3AvE0xdw,,"es;gl;it;pt;ca"
teetee68,So far so good,I’ve only used app a bit but so far it’s easy to navigate & has information I’m looking for.,So far so good,I’ve only used app a bit but so far it’s easy to navigate & has information I’m looking for.,4.00,US,11.12,2023-06-29T20:25:12,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LVdofBf_fgFyGpx_b1hxgfA,"pricing;gameplay",en
Slim Rider,Spectrum App,Very easy and user friendly to use!!!,Spectrum App,Very easy and user friendly to use!!!,5.00,US,11.12,2023-06-29T16:04:30,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LrkK26Mlb-yptaF5I8IPStA,gameplay,en
Norma Q,First Use,"Very easy to set up and make my first payment using this app.
I would give this app a five star, but the first time I went to use it the system was down.",First Use,"Very easy to set up and make my first payment using this app.
I would give this app a five star, but the first time I went to use it the system was down.",4.00,US,11.12,2023-06-29T14:18:57,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L7eNW7Yhf6YYZcizwAWqOEA,"pricing;gameplay",en
Nhctdgfhfsd,Get what you need and delete it,"In 6 hours, while I was sleeping, this app drained my battery from fully charged to 4%. No thank you.",Get what you need and delete it,"In 6 hours, while I was sleeping, this app drained my battery from fully charged to 4%. No thank you.",1.00,US,11.12,2023-06-29T11:42:09,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L-ikimTQKXk76RA2QmPVYqA,other,en
KTap37,Who’s controlling this App???,I can’t find any of my devices on the app. Then they mysteriously show up all disconnected. Then disappear again. All of my devices were disconnected from wifi and my router and modem are showing connected. I gave this app 2 stars because at least I can see my statements.,Who’s controlling this App???,I can’t find any of my devices on the app. Then they mysteriously show up all disconnected. Then disappear again. All of my devices were disconnected from wifi and my router and modem are showing connected. I gave this app 2 stars because at least I can see my statements.,2.00,US,11.12,2023-06-29T03:43:56,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Ldk9fraOtoDin1oZ78OQIhg,"pricing;app_performance",en
MikeC269,Thieves,"They keep adding service onto my account nobody asked for, has to be illegal.",Thieves,"They keep adding service onto my account nobody asked for, has to be illegal.",1.00,US,11.12,2023-06-29T03:09:21,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LXdzPR9liPNAPb0dCuBcIIw,"pricing;gameplay",en
Drew4800,Spectrum,Constant phone calls back to back when bills due I get it’s due I’ll pay it when I’m off work,Spectrum,Constant phone calls back to back when bills due I get it’s due I’ll pay it when I’m off work,3.00,US,11.12,2023-06-28T20:43:07,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L4XHXcOpI1smuEeJmNB7EfQ,"pricing;app_performance",en
dclatk,Spectrum Experience,I have to give big kiddos to Spectrum The salesman and installer was top notch Very knowledgeable about everything. Nice guys I am so excited I’ll be saving so much money. My service so far has not had any problems. The help desk when I called we’re very helpful.,Spectrum Experience,I have to give big kiddos to Spectrum The salesman and installer was top notch Very knowledgeable about everything. Nice guys I am so excited I’ll be saving so much money. My service so far has not had any problems. The help desk when I called we’re very helpful.,5.00,US,11.12,2023-06-28T20:05:53,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LBfR9NIC3tc_cdvWPnekXQw,"pricing;gameplay;app_performance",en
MARTINESKIVE,Se cae muy constantemente el internet,Es muy inestable,Se cae muy constantemente el internet,Es muy inestable,2.00,US,11.11,2023-06-28T06:33:17,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LFXnz3b_7-RgKI2qQggsMsA,,"es;ca;fr;gl;la"
Viclynndaw,Can upgrade all u want but can’t downgrade,U can upgrade easily on the app but spectrum makes it difficult to discontinue any of your services from the app and by phone.,Can upgrade all u want but can’t downgrade,U can upgrade easily on the app but spectrum makes it difficult to discontinue any of your services from the app and by phone.,3.00,US,11.11,2023-06-28T02:50:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LD0WJUWNmei1BUA1mVuaWzw,gameplay,en
Bay Ridge Internet,Torture Loop,Opened app and clicked on “re-set” the modem.  The app informs me that I can do this by downloading the app.  But wait—I’m already IN the app!  Why would the app tell me to download the app to do something?  Skynet torture?,Torture Loop,Opened app and clicked on “re-set” the modem.  The app informs me that I can do this by downloading the app.  But wait—I’m already IN the app!  Why would the app tell me to download the app to do something?  Skynet torture?,2.00,US,11.11,2023-06-28T02:20:09,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LflPT_5vX1rpzlg7-n2oP6Q,app_performance,en
Jameshjdjdjdjnzn,App doesn’t load.,Just a white screen when starting the app. Now tell me how sorry you are and direct me to social media instead of fixing app.,App doesn’t load.,Just a white screen when starting the app. Now tell me how sorry you are and direct me to social media instead of fixing app.,1.00,US,11.11,2023-06-28T01:53:21,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LjEnvZc2Lm7Bwzu8fhbYmDA,gameplay,en
hershey0606,App not working,"App hasn’t been working for about a week on iPad. I have restarted , deleted, turned office device.😢",App not working,"App hasn’t been working for about a week on iPad. I have restarted , deleted, turned office device.😢",3.00,US,11.11,2023-06-27T20:30:10,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L9QeQVUAqjT03EdrBGp7vrw,app_performance,en
Mad1881,Spectrum is terrible,I hate spectrum,Spectrum is terrible,I hate spectrum,1.00,US,11.11,2023-06-27T18:26:32,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L7VWgAbgsZc93YY_SQbeHdA,,"en;la;ca;es;gl"
Jkw10699,EASY!,App Made my payments 100xs easier.,EASY!,App Made my payments 100xs easier.,5.00,US,11.11,2023-06-27T17:44:13,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L7ntWExVJv9qZfVWGdXoUBg,"gameplay;app_performance","en;fr;an;oc;af"
Vestith,Great internet speed & price,Spectrum internet is great & covers over 4 T.Vs within my home and multiple tablets!!!!! The price is amazing also!!!!!,Great internet speed & price,Spectrum internet is great & covers over 4 T.Vs within my home and multiple tablets!!!!! The price is amazing also!!!!!,5.00,US,11.11,2023-06-27T16:19:51,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LoymvQNiqCd1GgSLA-Klatw,"pricing;gameplay;app_performance",en
Abdou @,Billing  scam,"Guys, be careful because if you don't set your billing payment to auto pay, they'll always overcharge you before your billing due and they will always Try to confuse you when you call them. Very 
Bad customer service👎",Billing  scam,"Guys, be careful because if you don't set your billing payment to auto pay, they'll always overcharge you before your billing due and they will always Try to confuse you when you call them. Very 
Bad customer service👎",1.00,US,11.11,2023-06-27T13:23:16,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LaE0SpLpCN6Z64nh9r-DX7Q,pricing,en
beachtrax,Bad app,The My Spectrum app is not working on my iPhone or my Samsung phone since the “update”. I’ve tried all the “fixes”.,Bad app,The My Spectrum app is not working on my iPhone or my Samsung phone since the “update”. I’ve tried all the “fixes”.,1.00,US,11.11,2023-06-27T12:29:50,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LBAOWvkwTUUu3EV1iD0cSqw,app_performance,en
cmjack,Everything you need from your provider,"This app has all the features and information you might need from your provider such as troubleshooting, service alerts and billing so there is no need to call for service.",Everything you need from your provider,"This app has all the features and information you might need from your provider such as troubleshooting, service alerts and billing so there is no need to call for service.",4.00,US,11.11,2023-06-27T11:44:07,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LEc8q7_P0wY7vEyahMt6SaA,"gameplay;app_performance",en
vgdssjn,I’m just going home,The new one,I’m just going home,The new one,5.00,US,11.11,2023-06-27T02:27:12,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LKRtrCIS8Z8KXzhyFCC0jFQ,,en
Linda 😢,I love this app!,"Having this app makes reviewing and paying my bill so much easier. It also makes reporting an outages a breeze. , No more having to sit on hold and wait for Customer Service. 🥳",I love this app!,"Having this app makes reviewing and paying my bill so much easier. It also makes reporting an outages a breeze. , No more having to sit on hold and wait for Customer Service. 🥳",5.00,US,11.11,2023-06-27T00:22:13,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L5ZYUjmHetnZSKbTvrNAQ5g,other,en
Tech help great,Tech support,Tech support was great. Trevor was fantastic,Tech support,Tech support was great. Trevor was fantastic,5.00,US,11.11,2023-06-26T21:49:57,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lsy0t8BxiuAflrtPPt1DXAA,"pricing;gameplay",en
The Dinkleberg,Wi-Fi is slow.,I definitely don’t have the connection speeds I’m supposed to have. That’s pretty much it though.,Wi-Fi is slow.,I definitely don’t have the connection speeds I’m supposed to have. That’s pretty much it though.,4.00,US,11.11,2023-06-26T21:27:58,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LeGPOqeIRUwITZPVUMIm0NA,app_performance,en
TipShantell,Worse app ever,Stupid app applied my mobile spectrum bill to my internet and tv side. After I had previously clicked on it multiple times and taken screenshots of the payment for mobile then while on customers the app still switching to my internet and tv side even when I selected mobile fix this stupid glitch,Worse app ever,Stupid app applied my mobile spectrum bill to my internet and tv side. After I had previously clicked on it multiple times and taken screenshots of the payment for mobile then while on customers the app still switching to my internet and tv side even when I selected mobile fix this stupid glitch,1.00,US,11.11,2023-06-26T20:47:30,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LtVl1s9FY2x9KKgoqQOZiJA,app_performance,en
Kendra🤫,One-Click Away,"In my opinion, one of the best thing about this app is that it’s so convenient for your everyday cable, internet, or phone services. You are always connected to your services. One thing, I dislike is that the app my delay on notifying customers of outages.",One-Click Away,"In my opinion, one of the best thing about this app is that it’s so convenient for your everyday cable, internet, or phone services. You are always connected to your services. One thing, I dislike is that the app my delay on notifying customers of outages.",4.00,US,11.11,2023-06-26T19:39:55,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L13Kvr43oEMgtqbXxomN5jA,app_performance,en
loveetara1234568,Awesome,Love the app ! especially because you can make automatic payments when your account is due,Awesome,Love the app ! especially because you can make automatic payments when your account is due,5.00,US,11.11,2023-06-26T10:04:09,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L3i3GEMQ7feOb2tn3cH_iow,"gameplay;app_performance",en
hahabest,Not working,This app hasn’t worked for several weeks.,Not working,This app hasn’t worked for several weeks.,1.00,US,11.11,2023-06-26T02:19:31,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LZeuANT6JOamHRY7BDk28ZA,,"en;af"
JD5662,Payments,"As long as I can pay through my checking account that would make it better. Would not put on automatic payment because I get paid at different times. This time I didn’t know I was past due. Usually I’m good at paying my bills on time.
Thanks",Payments,"As long as I can pay through my checking account that would make it better. Would not put on automatic payment because I get paid at different times. This time I didn’t know I was past due. Usually I’m good at paying my bills on time.
Thanks",5.00,US,11.11,2023-06-26T02:08:40,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LQy5KThljn8fbrs_GvqGFNA,,en
Whassup1,Payment website,"Your my spectrum website is awesome-clear,concise, extremely easy to navigate. Four seconds, and my bill is paid.Thank you!",Payment website,"Your my spectrum website is awesome-clear,concise, extremely easy to navigate. Four seconds, and my bill is paid.Thank you!",5.00,US,11.11,2023-06-26T01:43:00,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LCfuGlxRoIoGXyQ2ZBfbljw,,en
Cloud9💋,Payment easy,Easy to pay your cable bill on your phone,Payment easy,Easy to pay your cable bill on your phone,5.00,US,11.11,2023-06-25T18:43:15,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lm_cSW1ikeyjOAExlcGYmxA,pricing,"en;fr"
Buttercane,"Horrible company, immorale business","This company is rotten all the way up to its intensely corporate top layers. Forcing you to buy sub par internet and throttling you at every step of the way. 
If you do end up paying for their services, where many places like apartments force you to do, you will still get 2-3 calls a day from spam spectrum shilling other useless products.
The app on top of this steaming pile of **** hardly ever works, double charges your cards, and is perhaps the most unintuitive user experience ever designed.
They seem to be hyper greedy at the expense over you and everyone else they serve. Don’t expect good internet, service, or ease of use.
Do your best to get another internet provider like Starlink or AT&T. Anything is better than the conniving internet provider known as Spectrum.","Horrible company, immorale business","This company is rotten all the way up to its intensely corporate top layers. Forcing you to buy sub par internet and throttling you at every step of the way. 
If you do end up paying for their services, where many places like apartments force you to do, you will still get 2-3 calls a day from spam spectrum shilling other useless products.
The app on top of this steaming pile of **** hardly ever works, double charges your cards, and is perhaps the most unintuitive user experience ever designed.
They seem to be hyper greedy at the expense over you and everyone else they serve. Don’t expect good internet, service, or ease of use.
Do your best to get another internet provider like Starlink or AT&T. Anything is better than the conniving internet provider known as Spectrum.",1.00,US,11.11,2023-06-25T14:21:58,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L0ztaG-tRNPgOgQhD--OkbQ,"pricing;gameplay;app_performance",en
n274312,can’t change my password????,"every time I try to change my network password, the instructions direct me to a page that doesn’t exist, but sometimes it tells me to download the My Spectrum App (this app!!??)",can’t change my password????,"every time I try to change my network password, the instructions direct me to a page that doesn’t exist, but sometimes it tells me to download the My Spectrum App (this app!!??)",1.00,US,11.11,2023-06-25T03:21:23,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838L0pGnPDP1YRKgfkS_I2OSAw,"gameplay;app_performance",en
EliasRamon(:),App,Simple to use. Nice use to troubleshoot problems. Wi-Fi pods are worth it.,App,Simple to use. Nice use to troubleshoot problems. Wi-Fi pods are worth it.,5.00,US,11.11,2023-06-25T01:56:50,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838Lqz9Vn-0rSwc7brbXIUvdlA,"pricing;app_performance",en
DisgruntledSpectrumUser,Constantly going out.,"We’ve had spectrum for over a year now because it’s the only one our building offered. They constantly have blackouts and offer little to no support for resolving the issue other than simply waiting hours. If you have Verizon Fios available, please do yourself a favor and pay a little extra for the convenience of having uninterrupted Wi-Fi.",Constantly going out.,"We’ve had spectrum for over a year now because it’s the only one our building offered. They constantly have blackouts and offer little to no support for resolving the issue other than simply waiting hours. If you have Verizon Fios available, please do yourself a favor and pay a little extra for the convenience of having uninterrupted Wi-Fi.",1.00,US,11.11,2023-06-24T22:19:12,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LZUtfbF6gWAcurnHftstlqA,"pricing;app_performance",en
2Much#trbl#,Service Tech & Pmt,"Great at both the tech time to serve abnormal issues and the payment processing is great, no confusion or unnecessary steps.",Service Tech & Pmt,"Great at both the tech time to serve abnormal issues and the payment processing is great, no confusion or unnecessary steps.",5.00,US,11.11,2023-06-24T20:01:30,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LlLUZVzoyoLjM7Vebq0lwtg,"gameplay;app_performance",en
Valsie123,Awesome,We had Devon install our wifi today he was great and the internet is fast!,Awesome,We had Devon install our wifi today he was great and the internet is fast!,5.00,US,11.11,2023-06-24T16:29:01,False,False,40423315838,40423315838,"My Spectrum",942608209,apple,2,40423315838LjAiszPkmg-TRxOByUm3Jgg,app_performance,en
